id,content
query_0152,Profession=technologist AND Surname=Cole AND Name=Scarlett
query_0153,Surname=Johnson
query_0154,City=Bologna AND Surname=Jenkins AND Name=Abigail
query_0155,City=Munich AND Surname=Garcia AND Name=Brianna
query_0156,Profession=advertising executive AND Name=Ainsley
query_0157,Name=Brianna
query_0158,City=Singapore AND Age=23
query_0159,Profession=astronaut AND City=Bratislava AND Age=38
query_0160,City=Milan AND Name=Elizabeth
query_0161,City=Tirana AND Name=Dakota
query_0162,Surname=Richardson AND Age=90
query_0163,Surname=Cook AND Age=25 AND Name=Bitmap
query_0164,City=Thessaloniki AND Surname=Gonzalez AND Age=29 AND Name=Bryan
query_0165,City=Plzen AND Surname=Price AND Name=Dakota
query_0166,Surname=Griffin AND Age=84
query_0167,City=Edinburgh AND Surname=Collins AND Age=29
query_0168,Profession=industrial designer AND Name=Olivia
query_0169,Surname=Campbell AND Age=70
query_0170,Profession=marketing specialist AND Name=Noah
query_0171,Surname=Murphy AND Name=Carter
query_0172,Surname=Long AND Age=47
query_0173,Surname=Jordan AND Name=Isabella
query_0174,Surname=Peterson AND Age=52 AND Name=Amber
query_0175,Profession=accountant AND Age=18 AND Name=Faith
query_0176,Name=Harper
query_0177,City=Bucharest AND Surname=Powell AND Age=86
query_0178,Profession=veterinarian AND City=Dubrovnik AND Surname=Smith
query_0179,Profession=therapist
query_0180,Profession=plumber AND Surname=Jenkins
query_0181,Surname=Flores AND Age=103 AND Name=Callum
query_0182,Profession=event planner AND Surname=Hayward AND Age=59
query_0183,City=Dublin AND Surname=Morris
query_0184,Profession=web developer AND City=Cape Town
query_0185,Profession=administrator AND City=Buenos Aires AND Age=33 AND Name=Christian
query_0186,City=Yerevan AND Surname=Allen
query_0187,Surname=Carter
query_0188,Profession=physiotherapist AND City=Singapore AND Surname=Williams
query_0189,City=Berlin AND Surname=Scott
query_0190,City=Venice AND Surname=West
query_0191,Profession=nurse AND Surname=West
query_0192,Age=64 AND Name=Michael
query_0193,City=Bydgoszcz AND Surname=King
query_0194,Profession=massage therapist AND Age=27
query_0195,City=Marseille AND Surname=Diaz
query_0196,Surname=Gonzalez AND Age=34
query_0197,Profession=doctor AND Surname=West AND Name=Jacob
query_0198,Profession=technologist AND Age=14
query_0199,Age=72 AND Name=Brooke
query_0200,Profession=nurse AND City=Manchester AND Surname=Kelly AND Age=97 AND Name=Marghe
query_0201,City=Tallinn AND Age=59 AND Name=Madison
query_0202,Profession=therapist AND Surname=Rivera AND Age=60 AND Name=Victoria
query_0203,Profession=real estate agent AND Surname=Young AND Age=83
query_0204,Surname=Cooper AND Age=32
query_0205,City=Santiago AND Name=Evelyn
query_0206,Surname=Wright AND Name=Amanda
query_0207,Profession=psychologist AND Surname=Roberts
query_0208,Profession=astronaut AND Surname=Washington AND Name=William
query_0209,City=Athens
query_0210,Age=30 AND Name=Colton
query_0211,Surname=Bennett AND Age=79
query_0212,City=Oslo
query_0213,City=Zurich AND Name=Aiden
query_0214,City=Minsk AND Surname=Thomas
query_0215,Surname=Jones
query_0216,City=Amsterdam AND Age=88 AND Name=Dale
query_0217,City=Istanbul AND Surname=Lopez AND Age=25
query_0218,Profession=psychologist AND City=Dubrovnik AND Surname=Morris AND Age=86
query_0219,Surname=Russell AND Age=93 AND Name=Dakota
query_0220,City=New York City AND Surname=Cox
query_0221,City=Moscow AND Surname=Davis
query_0222,Profession=statistician AND City=Munich AND Age=35
query_0223,Profession=housewife AND City=Amsterdam AND Surname=Perez AND Age=85 AND Name=Aiden
query_0224,Surname=Phillips AND Age=31 AND Name=Abigail
query_0225,Profession=dietitian AND City=Munich AND Age=71
query_0226,Profession=web developer AND Age=22
query_0227,City=Tallinn AND Age=68
query_0228,Profession=software developer AND City=Yerevan AND Surname=Williams AND Age=22
query_0229,Surname=Perez AND Name=Brayden
query_0230,Surname=Watson AND Name=Amber
query_0231,Name=Alexis
query_0232,Profession=hairstylist AND City=New York City
query_0233,Profession=optometrist
query_0234,City=Edinburgh AND Surname=Watson AND Age=9
query_0235,Surname=Roberts AND Age=63 AND Name=Benjamin
query_0236,Profession=animal trainer AND City=Berlin AND Surname=Parker
query_0237,Surname=Baker AND Age=70 AND Name=Amanda
query_0238,Profession=financial manager AND Age=76
query_0239,Profession=speech therapist AND Name=Alexandra
query_0240,Profession=nurse AND Surname=James AND Age=13 AND Name=Angela
query_0241,Profession=civil engineer AND City=Istanbul AND Surname=Flores AND Age=75 AND Name=Callie
query_0242,Surname=Stewart AND Age=100 AND Name=Amelia
query_0243,Profession=financial manager AND City=New York City AND Age=37
query_0244,Age=14 AND Name=Madison
query_0245,City=Santiago AND Age=97
query_0246,City=Milan AND Surname=Long
query_0247,Profession=homeopath AND Age=70
query_0248,Surname=James AND Age=54 AND Name=Amanda
query_0249,City=Sarajevo AND Age=83
query_0250,Profession=environmental engineer AND Surname=Moore
query_0251,Profession=electrician AND City=Porto AND Surname=Evans
query_0252,Name=Ana
query_0253,City=Auckland
query_0254,Surname=Martin AND Age=20
query_0255,Name=Daisy
query_0256,Surname=Richardson AND Age=11 AND Name=Dallas
query_0257,Profession=housewife AND City=Istanbul AND Surname=Gray AND Age=27 AND Name=Amanda
query_0258,City=Tirana AND Surname=Hernandez
query_0259,Profession=planner AND Name=Charlotte
query_0260,City=Glasgow AND Age=33
query_0261,City=Honolulu AND Surname=Turner
query_0262,Surname=Butler AND Name=Autumn
query_0263,Profession=acupuncturist AND City=Buenos Aires AND Surname=Carter
query_0264,City=Dublin
query_0265,City=Bangkok AND Name=Dave
query_0266,City=New York City AND Age=22 AND Name=Finley
query_0267,City=Tbilisi AND Name=Ainsley
query_0268,City=Riga AND Surname=Harris AND Name=Dave
query_0269,Profession=massage therapist AND City=Zagreb AND Age=82
query_0270,Profession=librarian AND Surname=Rivera
query_0271,Profession=market researcher AND Surname=Jackson
query_0272,City=Athens AND Age=69
query_0273,Profession=optometrist AND Surname=Taylor AND Age=100 AND Name=Cameron
query_0274,Profession=historian AND Age=55
query_0275,City=Skopje AND Name=Evelyn
query_0276,Profession=paleontologist AND Surname=Diaz AND Name=Bitmap
query_0277,Name=Kek
query_0278,Profession=veterinarian AND City=Bangkok AND Surname=Carter
query_0279,Profession=real estate agent AND City=Tbilisi
query_0280,Surname=Perry AND Name=Abigail
query_0281,Profession=management consultant AND City=Catania AND Surname=Wallace
query_0282,Age=72 AND Name=Charlotte
query_0283,Profession=sales representative AND City=Athens
query_0284,Profession=meteorologist AND Age=83
query_0285,Profession=banker AND Name=Ivano
query_0286,Name=Blake
query_0287,Profession=interior designer AND Surname=Alexander AND Age=88 AND Name=Ivano
query_0288,City=Cluj-Napoca AND Age=88
query_0289,Name=Chloe
query_0290,Profession=environmental engineer AND City=Sydney AND Surname=Richardson AND Name=Elizabeth
query_0291,Age=6
query_0292,Profession=meteorologist AND Surname=Patterson
query_0293,Age=94
query_0294,City=Hamilton AND Surname=Thomas
query_0295,Profession=data scientist AND City=Moscow
query_0296,City=New York City
query_0297,Age=85
query_0298,Profession=civil engineer AND Surname=Bennett
query_0299,City=Geneva AND Surname=Kelly AND Name=Dallas
query_0300,City=Bangkok AND Name=Evan
query_0301,Profession=planner AND City=Honolulu AND Surname=Collins AND Age=49 AND Name=Brooklyn
query_0302,Age=98 AND Name=Brooke
query_0303,Profession=acupuncturist AND Name=David
query_0304,Surname=Taylor
query_0305,Profession=social worker AND City=Hawaii
query_0306,Profession=teacher AND City=Tbilisi AND Surname=Powell AND Age=80 AND Name=Dale
query_0307,Profession=aircraft mechanic AND City=Florence AND Surname=Johnson AND Age=68 AND Name=Allie
query_0308,Surname=Allen AND Name=Carter
query_0309,Profession=engineer
query_0310,Profession=management consultant AND City=Torun AND Surname=Woods AND Name=Wyatt
query_0311,Surname=Williams AND Age=99 AND Name=Cooper
query_0312,Profession=geologist AND City=Buenos Aires AND Surname=Henderson AND Age=87
query_0313,Profession=astronomer AND Surname=Diaz
query_0314,Profession=financial planner AND Surname=Allen
query_0315,Profession=fire fighter AND City=Toronto
query_0316,Profession=planner AND City=Krakow
query_0317,Surname=Wright AND Age=88
query_0318,Age=11 AND Name=Igor
query_0319,City=Amsterdam AND Name=Isabella
query_0320,Surname=Thompson AND Age=79
query_0321,Profession=financial analyst AND City=Donetsk AND Surname=Perez AND Age=73 AND Name=Callum
query_0322,City=Stockholm AND Name=Dale
query_0323,City=Helsinki AND Surname=Ward
query_0324,City=Milan AND Surname=Thompson
query_0325,City=Bratislava
query_0326,Profession=automotive engineer AND Surname=Coleman
query_0327,Age=73 AND Name=Wojchek
query_0328,Profession=market researcher AND City=Rotterdam AND Surname=Barnes AND Name=Amelie
query_0329,Profession=web developer AND City=Tokyo AND Surname=Myers AND Age=93
query_0330,Surname=Allen AND Age=102
query_0331,Profession=baker AND City=Baku AND Surname=Taylor AND Age=82
query_0332,City=Tirana AND Surname=Rivera
query_0333,Surname=Henderson AND Name=Scarlett
query_0334,City=Santiago
query_0335,Age=77
query_0336,Profession=management consultant AND Surname=Perry AND Name=Blake
query_0337,City=Hawaii AND Age=97
query_0338,Profession=agricultural scientist AND Surname=Bennett AND Age=98
query_0339,Profession=electrician AND Surname=Thompson
query_0340,Profession=doctor
query_0341,City=Dunedin AND Age=26
query_0342,Profession=paleontologist AND City=Bologna AND Age=74
query_0343,Surname=Smith AND Age=103 AND Name=Amanda
query_0344,Profession=antique dealer AND City=Hong Kong AND Surname=Gonzalez AND Name=Claire
query_0345,Profession=air traffic controller AND Age=60
query_0346,Age=56 AND Name=Cody
query_0347,City=Stockholm AND Surname=Brooks AND Age=73 AND Name=Wyatt
query_0348,Age=69 AND Name=Chloe
query_0349,Profession=architect AND City=Honolulu AND Surname=King AND Age=20 AND Name=Angela
query_0350,Age=67 AND Name=Claire
query_0351,City=Athens AND Surname=Johnson AND Age=62 AND Name=Alison
query_0352,Profession=software developer AND Surname=Bell AND Name=Brianna
query_0353,Profession=chiropractor AND Name=Ella
query_0354,Profession=agricultural technologist AND Surname=Sullivan
query_0355,Age=20
query_0356,City=Santiago AND Surname=Perez AND Age=54 AND Name=Carter
query_0357,Profession=industrial engineer AND Name=Daisy
query_0358,Profession=biomedical engineer AND Surname=Diaz
query_0359,City=Thessaloniki AND Age=28
query_0360,Profession=paleontologist AND Surname=Stewart AND Age=17
query_0361,City=Gdansk AND Name=Callie
query_0362,City=Catania AND Name=Sophia
query_0363,Profession=journalist AND City=Riga AND Name=Noah
query_0364,Surname=Ford AND Age=21 AND Name=Scarlett
query_0365,Name=Annie
query_0366,Profession=agricultural scientist AND Surname=Lopez AND Age=46
query_0367,Profession=occupational therapist AND Age=33
query_0368,Profession=actor AND City=Athens AND Surname=Evans
query_0369,City=Sydney AND Surname=Bryant AND Age=12
query_0370,City=Riga AND Age=97 AND Name=Noah
query_0371,Age=8
query_0372,City=Gdansk AND Name=Finley
query_0373,Profession=aircraft mechanic
query_0374,City=Seoul AND Surname=Bennett AND Name=William
query_0375,Profession=aviation manager AND Surname=West
query_0376,Profession=optometrist AND City=St. Petersburg
query_0377,Profession=marketing specialist AND Name=Kek
query_0378,Profession=baker AND City=Ljubljana AND Surname=Adams
query_0379,City=Budapest AND Age=77
query_0380,Name=Avery
query_0381,Surname=Jenkins
query_0382,City=Paris AND Surname=Turner AND Age=25
query_0383,Surname=Flores AND Name=Brayden
query_0384,Profession=statistician AND Surname=Powell
query_0385,Age=27
query_0386,City=Rio de Janeiro AND Surname=Torres AND Name=Alexandra
query_0387,Profession=electrician AND Name=Avery
query_0388,Name=Emily
query_0389,Age=95
query_0390,City=Torun AND Age=86
query_0391,Surname=Alexander AND Name=Victoria
query_0392,City=Wroclaw AND Name=Ben
query_0393,City=Hamilton AND Age=51 AND Name=Dave
query_0394,Profession=archaeologist AND City=Bucharest AND Age=78
query_0395,Profession=acupuncturist AND City=Porto AND Surname=Patterson
query_0396,City=Beijing AND Age=25 AND Name=Christian
query_0397,Surname=Smith AND Name=Dale
query_0398,Profession=social worker AND City=Catania AND Surname=Peterson AND Age=50 AND Name=Chloe
query_0399,Surname=Watson AND Name=Cora
query_0400,Profession=real estate agent AND Surname=Simmons AND Age=93 AND Name=Oliver
query_0401,Age=25 AND Name=Allie
query_0402,Profession=audiologist AND Name=Claire
query_0403,City=Brussels AND Name=Ivano
query_0404,City=Porto AND Age=101 AND Name=Dylan
query_0405,City=Hong Kong AND Age=81
query_0406,Profession=political scientist AND City=Milan AND Age=97
query_0407,Surname=Edwards AND Age=84 AND Name=Alyssa
query_0408,Profession=financial analyst AND Surname=Collins AND Name=Callie
query_0409,Profession=sales representative AND City=Cluj-Napoca
query_0410,Surname=Wright
query_0411,City=Rio de Janeiro AND Age=27
query_0412,Profession=animal trainer AND Surname=King
query_0413,City=Singapore AND Surname=Allen
query_0414,Profession=mechanical engineer AND City=Santiago AND Surname=Foster
query_0415,City=Zagreb AND Name=Sophia
query_0416,Age=28 AND Name=Scarlett
query_0417,Profession=interior designer AND Surname=Wright AND Age=19
query_0418,Surname=Adams AND Age=86
query_0419,Surname=Lopez AND Age=59 AND Name=Aiden
query_0420,Profession=electronics engineer AND Age=31
query_0421,Surname=Jenkins AND Name=Chloe
query_0422,Surname=Wallace AND Age=66 AND Name=Filipa
query_0423,Profession=pharmacist AND Age=7 AND Name=Dakota
query_0424,Name=Colton
query_0425,City=Santiago
query_0426,Profession=massage therapist AND City=Cluj-Napoca
query_0427,City=Zagreb AND Surname=Hughes
query_0428,Profession=geologist AND Name=Amelie
query_0429,City=Hanover AND Surname=Sullivan
query_0430,Profession=hairstylist AND Surname=Hayward AND Age=91
query_0431,Profession=massage therapist AND Name=Ainsley
query_0432,City=Vilnius AND Age=45
query_0433,Profession=baker AND Surname=Perry AND Age=80
query_0434,Profession=aerospace engineer AND Surname=Evans AND Age=50
query_0435,City=Manchester AND Age=96 AND Name=Campbell
query_0436,Age=65
query_0437,City=Zagreb AND Surname=James AND Name=Brooklyn
query_0438,Age=46
query_0439,City=Krakow AND Surname=Wallace AND Age=102
query_0440,Age=74 AND Name=Teddy
query_0441,City=Bratislava AND Surname=Morgan
query_0442,City=Shanghai AND Age=47
query_0443,Profession=airline pilot AND Name=Evan
query_0444,Profession=technologist AND City=Skopje AND Surname=Wood AND Age=26 AND Name=Delilah
query_0445,Surname=Gray AND Name=Olivia
query_0446,City=Prague AND Surname=Smith
query_0447,Profession=data scientist AND City=Thessaloniki AND Surname=Taylor AND Name=Aria
query_0448,Profession=lawyer AND Name=David
query_0449,Surname=Sanders AND Age=21 AND Name=Campbell
query_0450,Profession=web developer AND Name=Campbell
query_0451,City=Chicago
query_0452,City=Toronto AND Age=21 AND Name=Isabella
query_0453,Age=25
query_0454,Profession=industrial engineer AND City=Copenhagen
query_0455,Profession=psychologist
query_0456,Profession=industrial designer AND Age=94
query_0457,City=Chisinau AND Surname=Edwards AND Age=52
query_0458,City=Auckland AND Name=Giacomello
query_0459,Age=19 AND Name=Carter
query_0460,Profession=civil engineer AND Surname=Richardson AND Age=46 AND Name=Amanda
query_0461,Surname=Woods AND Age=20
query_0462,City=Florence AND Surname=Morgan
query_0463,City=Baku AND Surname=Flores AND Age=65
query_0464,Profession=writer AND Surname=Woods
query_0465,City=Hamilton AND Surname=Alexander
query_0466,Profession=medical technologist AND Surname=Griffin AND Name=Campbell
query_0467,Surname=Ross AND Age=17 AND Name=Delilah
query_0468,Profession=planner AND City=Milan AND Name=Giacomello
query_0469,City=Hanover AND Age=77
query_0470,Profession=agricultural technologist AND City=Bydgoszcz AND Surname=Williams AND Age=5 AND Name=Debra
query_0471,City=London AND Age=27
query_0472,Profession=antique dealer AND Age=10
query_0473,Age=91 AND Name=Ella
query_0474,City=Riga AND Surname=Ward
query_0475,Profession=plumber AND City=Miami AND Surname=Sanders AND Name=Dylan
query_0476,Profession=barber AND Age=20
query_0477,Profession=actor AND City=Odessa
query_0478,Profession=banker AND Age=25 AND Name=Oliver
query_0479,City=Riga AND Age=67
query_0480,Profession=financial planner AND City=Porto AND Surname=Hughes
query_0481,Profession=accountant AND City=Santiago AND Name=Marghe
query_0482,Name=Madison
query_0483,Profession=engineer AND Surname=Torres
query_0484,Profession=hairstylist AND Age=13 AND Name=Daniel
query_0485,Profession=engineer AND Age=71
query_0486,Profession=electronics engineer AND Surname=Brown
query_0487,City=Rome AND Surname=Jones
query_0488,Profession=airline pilot AND Surname=Wood
query_0489,City=Miami AND Surname=White AND Name=Caden
query_0490,Profession=acupuncturist AND City=Baku
query_0491,Name=Ana
query_0492,Age=22
query_0493,Profession=historian AND Surname=Alexander
query_0494,Profession=accountant AND Surname=Rivera AND Name=Brianna
query_0495,City=Tokyo AND Surname=Brooks AND Age=71 AND Name=Bryan
query_0496,Profession=sales representative AND City=Seoul
query_0497,Surname=Reed AND Age=84
query_0498,Profession=homeopath AND City=Madrid AND Surname=Peterson AND Name=Alexandra
query_0499,Profession=optometrist AND Surname=Allen AND Age=35 AND Name=Cooper
query_0500,Profession=industrial engineer
query_0501,Profession=political scientist AND Surname=West
query_0502,City=Bydgoszcz AND Name=Abigail
query_0503,City=Sydney AND Age=101 AND Name=Angela
query_0504,City=Montreal AND Surname=James AND Name=Claire
query_0505,Age=24
query_0506,City=Christchurch AND Surname=Brown
query_0507,Surname=Griffin AND Age=10
query_0508,Age=70 AND Name=Cameron
query_0509,Profession=astronomer AND Age=66 AND Name=Carter
query_0510,Profession=beautician AND City=Florence
query_0511,Profession=historian AND Surname=Gonzales AND Name=Scottex
query_0512,Profession=astronomer AND City=Bangkok AND Name=Christian
query_0513,Name=Colton
query_0514,Age=69 AND Name=Ivano
query_0515,City=Sofia AND Age=52
query_0516,Surname=Sanders AND Name=Alison
query_0517,Profession=plumber AND City=Moscow AND Age=73 AND Name=Christian
query_0518,Profession=adult education teacher AND City=Zagreb AND Age=102
query_0519,Age=98 AND Name=Ella
query_0520,Profession=civil engineer AND City=Prague AND Age=29 AND Name=Cora
query_0521,Profession=environmental scientist AND City=Warsaw AND Age=17
query_0522,City=Copenhagen AND Age=92 AND Name=Alexander
query_0523,Profession=hairstylist AND Age=74
query_0524,Profession=industrial designer AND Surname=Rivera AND Name=Benjamin
query_0525,City=Amsterdam AND Surname=Brown AND Age=68
query_0526,City=Manchester AND Surname=Bryant AND Age=44
query_0527,Profession=pharmacist AND Age=97
query_0528,Surname=Evans AND Age=11 AND Name=Angela
query_0529,City=Miami AND Surname=Alexander
query_0530,City=Athens AND Surname=Cole
query_0531,Surname=Coleman AND Age=104
query_0532,Age=36 AND Name=James
query_0533,Name=Delilah
query_0534,Profession=plumber AND Age=56 AND Name=William
query_0535,Surname=Bell AND Name=Brooke
query_0536,Surname=Jenkins AND Age=73
query_0537,Profession=librarian AND City=St. Petersburg
query_0538,Profession=carpenter AND City=Vilnius
query_0539,Surname=Baker AND Age=11
query_0540,City=Cluj-Napoca AND Name=Alison
query_0541,Profession=audiologist AND Surname=Gray
query_0542,Profession=biomedical engineer AND City=Edinburgh
query_0543,City=Warsaw AND Name=Lanciotte
query_0544,Age=12 AND Name=William
query_0545,Profession=entrepreneur AND City=Ljubljana AND Surname=Powell
query_0546,Profession=airline pilot AND Age=44
query_0547,Surname=Martinez AND Age=91
query_0548,Surname=Phillips AND Age=26
query_0549,Profession=actor AND Age=48 AND Name=Amber
query_0550,Profession=aviation manager AND Age=6
query_0551,Profession=public relations specialist AND City=Helsinki AND Name=Liam
query_0552,City=Madrid AND Age=63
query_0553,Profession=physiotherapist AND City=Rio de Janeiro
query_0554,City=Budapest AND Surname=Collins AND Age=32
query_0555,Profession=occupational therapist AND Surname=Morgan AND Age=103
query_0556,Profession=plumber AND Age=87
query_0557,Profession=dentist AND Surname=Gonzales
query_0558,Surname=Evans AND Name=Amber
query_0559,Surname=Kelly AND Age=74 AND Name=Callie
query_0560,Profession=geologist AND City=Bangkok AND Surname=Thomas AND Age=47 AND Name=Allie
query_0561,Age=28
query_0562,Profession=athletic trainer AND City=Cape Town AND Age=31
query_0563,Profession=civil engineer AND City=Cape Town
query_0564,Profession=astronomer AND Name=Samual
query_0565,Profession=geologist AND Age=35 AND Name=Adam
query_0566,City=Rome AND Age=30
query_0567,Surname=Phillips AND Name=Marghe
query_0568,City=Oslo AND Age=36
query_0569,Profession=barber AND Age=72
query_0570,Name=Filipa
query_0571,Profession=financial manager AND City=Santiago AND Age=48
query_0572,Name=Amanda
query_0573,Profession=civil engineer AND City=Chicago AND Surname=White AND Age=43 AND Name=Noah
