id,content
query_0058,Surname=Jordan
query_0059,Surname=Sanders AND Name=Liam
query_0060,Name=Chloe
query_0061,City=Florence AND Name=Teddy
query_0062,Profession=animal trainer AND City=Belgrade
query_0063,Surname=Young
query_0064,City=Bucharest AND Age=27
query_0065,Profession=automotive engineer AND City=Mumbai AND Age=19
query_0066,Surname=Flores AND Name=James
query_0067,Profession=police officer AND City=Tallinn AND Surname=Garcia
query_0068,City=Dubrovnik AND Surname=Price AND Age=40
query_0069,Profession=paleontologist AND Surname=Martinez
query_0070,Age=45 AND Name=Allie
query_0071,Profession=writer AND Age=81
query_0072,Profession=housewife AND Age=11
query_0073,Surname=Perez
query_0074,City=Plzen AND Name=Finley
query_0075,Age=90
query_0076,Surname=Woods AND Age=69
query_0077,Profession=baker AND City=Bucharest
query_0078,Profession=nurse AND City=Beijing AND Age=23
query_0079,Name=Cora
query_0080,Profession=financial manager
query_0081,City=Birmingham AND Surname=Bailey
query_0082,Surname=Hughes AND Name=Teddy
query_0083,City=Santiago AND Surname=Bryant
query_0084,Profession=registered nurse AND Surname=Perez AND Age=83 AND Name=Teddy
query_0085,City=Kiev AND Age=59
query_0086,Surname=Cox AND Name=Brianna
query_0087,Profession=astronaut AND City=Bucharest AND Surname=Butler AND Name=Alexis
query_0088,Profession=astronaut AND Age=11
query_0089,Profession=aviation manager AND City=Zagreb AND Name=Emily
query_0090,Surname=Baker
query_0091,City=Stockholm AND Age=84 AND Name=Carson
query_0092,Profession=planner AND City=Warsaw
query_0093,Profession=veterinarian AND City=Buenos Aires AND Age=6
query_0094,Profession=occupational therapist AND Surname=Baker
query_0095,Profession=statistician AND City=San Francisco
query_0096,City=Tauranga AND Surname=Sullivan AND Age=6
query_0097,Profession=mechanical engineer AND Age=85
query_0098,Age=56 AND Name=Amber
query_0099,Profession=physiotherapist AND Name=Daisy
query_0100,Profession=business manager AND Surname=Simmons
query_0101,City=Brussels AND Name=Oliver
query_0102,Age=17 AND Name=Olivia
query_0103,Profession=prisoner AND City=Buenos Aires
query_0104,Surname=Cole AND Age=44 AND Name=Emily
query_0105,Surname=Price
query_0106,Profession=chiropractor AND City=Ljubljana AND Surname=Jenkins
query_0107,Surname=Ross AND Name=James
query_0108,Profession=data scientist AND City=Tbilisi AND Surname=Williams AND Age=27 AND Name=Alexandra
query_0109,Profession=carpenter AND Surname=West AND Age=52 AND Name=James
query_0110,Surname=Coleman AND Name=Wyatt
query_0111,City=Geneva AND Surname=Barnes AND Age=49
query_0112,Surname=Allen AND Age=92
query_0113,Profession=aviation manager AND City=Sarajevo
query_0114,Surname=Jordan
query_0115,Surname=Johnson AND Name=Cody
query_0116,Profession=police officer AND Surname=Cole AND Name=Dave
query_0117,Profession=air traffic controller AND City=Marseille AND Surname=Alexander
query_0118,City=Hamilton AND Age=79 AND Name=Clara
query_0119,Profession=midwife AND Surname=Harris AND Age=19
query_0120,City=Shanghai AND Age=100
query_0121,Profession=civil engineer AND City=San Francisco AND Age=25 AND Name=Benjamin
query_0122,Profession=aerospace engineer AND City=Tauranga AND Name=Igor
query_0123,City=Bucharest AND Surname=Jordan
query_0124,Profession=financial planner
query_0125,City=Cluj-Napoca
query_0126,Profession=accountant AND Surname=Hernandez AND Age=49
query_0127,Surname=Butler AND Age=60
query_0128,Profession=planner AND Age=24
query_0129,Profession=advertising executive AND City=Hong Kong AND Age=78 AND Name=Abigail
query_0130,Age=54
query_0131,Profession=housewife AND City=Hawaii AND Surname=Young
query_0132,City=Geneva AND Age=14 AND Name=Dallas
query_0133,City=Buenos Aires AND Age=16
query_0134,City=Munich AND Surname=Roberts AND Age=62
query_0135,Surname=Griffin AND Age=19
query_0136,Surname=Hernandez AND Age=42
query_0137,Name=Finley
query_0138,City=Bologna AND Age=61
query_0139,Surname=Scott AND Name=Cameron
query_0140,Profession=psychologist AND City=Odessa AND Name=Sophia
query_0141,Profession=historian AND City=Catania AND Age=49 AND Name=Liam
query_0142,City=Geneva AND Age=14 AND Name=Ella
query_0143,Profession=financial planner AND Name=Filipa
query_0144,Profession=chiropractor AND City=Donetsk AND Age=68
query_0145,Profession=entrepreneur AND City=Skopje AND Surname=Barnes AND Age=39
query_0146,City=Madrid AND Surname=Murphy AND Age=47
query_0147,Profession=lawyer AND Age=15 AND Name=Oliver
query_0148,City=Graz AND Age=23 AND Name=Carter
query_0149,City=Rio de Janeiro AND Age=15
query_0150,Age=74
query_0151,City=Hong Kong AND Surname=Hernandez AND Age=31
query_0152,Age=44
query_0153,Profession=occupational therapist AND City=Athens
query_0154,City=San Francisco AND Age=36
query_0155,Profession=hairstylist AND Age=44
query_0156,City=Vilnius AND Name=Cooper
query_0157,Profession=financial analyst AND City=Buenos Aires AND Age=77
query_0158,City=Hamilton AND Surname=Harris
query_0159,Surname=James AND Age=70 AND Name=Cora
query_0160,Profession=technologist AND Surname=Lopez AND Age=85
query_0161,City=Santiago AND Surname=James
query_0162,Surname=Davis AND Age=65 AND Name=Colton
query_0163,Profession=midwife AND City=Istanbul AND Age=77
query_0164,Profession=industrial designer AND City=Munich
query_0165,Profession=registered nurse AND Age=103
query_0166,Profession=medical technologist AND City=Munich AND Surname=Watson
query_0167,Profession=agricultural technologist AND Age=67 AND Name=Cody
query_0168,Profession=historian AND Age=104
query_0169,Profession=registered nurse AND Age=64
query_0170,Profession=registered nurse AND City=Sarajevo AND Name=Lanciotte
query_0171,Name=Evan
query_0172,City=Rotterdam AND Name=Andrew
query_0173,Profession=occupational therapist AND Age=54
query_0174,Profession=marketing specialist AND Age=81
query_0175,Surname=Howard AND Age=56
query_0176,Surname=Diaz AND Name=Clara
query_0177,Surname=Myers
query_0178,City=Bologna AND Age=9
query_0179,Surname=Cole AND Age=98
query_0180,Profession=chiropractor AND Age=34 AND Name=Amber
query_0181,Surname=Perez AND Name=Ashley
query_0182,Profession=therapist AND City=Cluj-Napoca AND Age=67
query_0183,Profession=hairstylist AND Name=Andrew
query_0184,Name=Aria
query_0185,City=Bratislava AND Surname=Sullivan AND Age=29
query_0186,City=Bangkok
query_0187,Profession=financial manager AND City=Athens AND Age=55
query_0188,Surname=Hernandez AND Name=Samual
query_0189,City=Auckland AND Name=Amelie
query_0190,Surname=Moore AND Age=13 AND Name=Samual
query_0191,Profession=prisoner AND City=Skopje AND Surname=Rodriguez AND Age=10 AND Name=Isabella
query_0192,Profession=agricultural engineer
query_0193,Age=11 AND Name=Adam
query_0194,City=Hawaii AND Age=28
query_0195,City=Shanghai AND Surname=Evans AND Name=Colton
query_0196,City=Milan AND Name=Avery
query_0197,City=Sarajevo AND Surname=Rodriguez
query_0198,City=Mumbai AND Age=73 AND Name=David
query_0199,Surname=Hayward
query_0200,Profession=historian AND Name=Aiden
query_0201,Profession=industrial engineer AND Age=81 AND Name=Ivano
query_0202,City=Ljubljana AND Surname=Peterson AND Name=Caden
query_0203,Surname=King AND Age=26
query_0204,Profession=psychologist AND Age=69
query_0205,City=Plzen AND Age=91 AND Name=Debra
query_0206,City=Dubrovnik AND Surname=Lopez
query_0207,Profession=plumber AND Name=Abigail
query_0208,Surname=Cox
query_0209,Profession=pharmacist AND Name=Alexis
query_0210,Profession=environmental scientist AND City=Gdansk
query_0211,City=Shanghai AND Age=13
query_0212,Profession=marketing specialist AND City=Rio de Janeiro
query_0213,Surname=Cole AND Age=81
query_0214,Profession=carpenter AND City=Wroclaw AND Surname=Ramirez AND Age=57 AND Name=Cora
query_0215,Profession=chiropractor
query_0216,Surname=Coleman AND Name=Carson
query_0217,Age=26 AND Name=Coulomb
query_0218,Surname=Gonzalez AND Name=David
query_0219,Surname=Cox AND Age=62
query_0220,Surname=Mitchell AND Name=Caden
query_0221,City=Munich AND Surname=Jackson
query_0222,Profession=librarian AND City=Christchurch AND Surname=Edwards AND Age=9 AND Name=Dallas
query_0223,Surname=Parker
query_0224,Profession=doctor AND City=Warsaw AND Name=Igor
query_0225,Profession=marketing specialist AND Age=104
query_0226,Age=91
query_0227,City=Cape Town AND Age=75 AND Name=Amelia
query_0228,Surname=Woods AND Name=Alexandra
query_0229,City=Rome AND Surname=Mitchell
query_0230,Profession=management consultant AND Surname=Diaz AND Name=Brooke
query_0231,Age=87 AND Name=Sophia
query_0232,Surname=Anderson AND Name=Caden
query_0233,Profession=civil engineer AND City=Copenhagen
query_0234,City=Christchurch AND Surname=Griffin AND Age=22
query_0235,City=Sarajevo AND Name=Noah
query_0236,Surname=Patterson AND Age=80 AND Name=Christopher
query_0237,City=Graz AND Age=69
query_0238,Surname=Gonzalez AND Age=25
query_0239,Profession=engineer AND Surname=Evans AND Name=Cameron
query_0240,Profession=botanist AND Surname=Gonzales AND Age=32
query_0241,Profession=entrepreneur AND Surname=Moore
query_0242,Profession=administrator
query_0243,Profession=archaeologist AND Surname=Martinez AND Name=Ava
query_0244,Profession=chiropractor AND Age=63
query_0245,Profession=psychologist AND City=Bydgoszcz AND Surname=Ramirez AND Age=37
query_0246,Surname=Diaz AND Age=99 AND Name=Angela
query_0247,City=Athens AND Age=64 AND Name=Scarlett
query_0248,City=Nuremberg
query_0249,City=Honolulu AND Age=34 AND Name=Victoria
query_0250,Profession=planner AND Age=87 AND Name=Brooke
query_0251,Profession=software developer AND City=Belgrade AND Surname=Graham AND Age=25
query_0252,Profession=banker AND Surname=Cole AND Age=40
query_0253,Profession=environmental scientist AND City=San Francisco
query_0254,Surname=Bailey AND Age=85
query_0255,Profession=architect AND Age=8 AND Name=Benjamin
query_0256,Profession=doctor AND Name=Lanciotte
query_0257,Profession=artist AND City=Madrid
query_0258,City=Sarajevo AND Age=69
query_0259,Surname=Evans AND Name=Finley
query_0260,Profession=political scientist AND City=Stockholm
query_0261,Profession=technologist AND Age=98
query_0262,Profession=librarian AND City=Porto AND Age=27 AND Name=Adam
query_0263,Profession=writer AND City=Edinburgh
query_0264,Profession=pilot AND Age=84
query_0265,Surname=Johnson AND Name=Angela
query_0266,Profession=astronomer AND Name=Cameron
query_0267,Profession=hairstylist AND City=Seoul AND Surname=Rodriguez
query_0268,Profession=archaeologist AND Surname=Reed
query_0269,Profession=air traffic controller AND City=Berlin AND Surname=Powell AND Age=76 AND Name=Alyssa
query_0270,Name=Claire
query_0271,Profession=financial analyst AND Name=Autumn
query_0272,Profession=lawyer AND Surname=Nelson
query_0273,Profession=engineer AND City=Istanbul AND Surname=Hughes AND Name=Alison
query_0274,Profession=dentist AND Surname=Griffin AND Age=48 AND Name=Kee
query_0275,Profession=chiropractor AND Surname=Perez AND Name=Oliver
query_0276,Profession=audiologist AND Age=66
query_0277,Age=104 AND Name=Evelyn
query_0278,Profession=massage therapist AND City=Paris AND Name=Alexander
query_0279,Profession=plumber AND City=Cluj-Napoca AND Surname=Price
query_0280,City=Bydgoszcz AND Name=Jacob
query_0281,Surname=Baker AND Name=Cooper
query_0282,Profession=pharmacist
query_0283,Profession=social worker AND Name=Brooklyn
query_0284,City=Shanghai AND Surname=Cox
query_0285,Profession=optometrist AND City=Beijing AND Surname=Rivera
query_0286,City=Copenhagen
query_0287,Profession=agricultural technologist AND City=Torun AND Surname=Smith AND Name=Igor
query_0288,Profession=paleontologist AND City=Rio de Janeiro AND Surname=Parker
query_0289,Profession=geologist AND Surname=Wood AND Age=82 AND Name=Emily
query_0290,Profession=electrician AND Name=Dale
query_0291,City=Zagreb AND Age=70 AND Name=Autumn
query_0292,City=Riga AND Name=Dave
query_0293,Profession=social worker AND Surname=Campbell AND Name=Coulomb
query_0294,Profession=animal trainer AND City=Madrid AND Surname=West AND Name=Cameron
query_0295,Profession=paleontologist AND Surname=Sanders AND Age=90 AND Name=Campbell
query_0296,Profession=chiropractor AND City=Chicago AND Age=66
query_0297,Profession=advertising executive AND City=Bologna AND Surname=Rodriguez AND Name=Emily
query_0298,Profession=botanist AND Surname=Thompson AND Age=44
query_0299,Profession=acupuncturist AND Name=Faith
query_0300,Profession=aviation manager AND City=Miami
query_0301,City=Zagreb AND Surname=Lopez
query_0302,Profession=chiropractor AND Name=Brayden
query_0303,Profession=paleontologist AND Surname=Carter AND Name=Elijah
query_0304,Profession=pilot AND Surname=Taylor AND Name=Dave
query_0305,Profession=aviation manager AND City=Hong Kong
query_0306,Surname=Mitchell AND Age=39
query_0307,Profession=entrepreneur AND Surname=Simmons AND Age=59
query_0308,Surname=Cook AND Name=Caden
query_0309,Profession=baker AND City=Berlin
query_0310,Surname=Hernandez AND Name=Penelope
query_0311,Surname=Patterson AND Name=Amelie
query_0312,Surname=Morgan AND Age=103
query_0313,Profession=plumber AND Age=81
query_0314,Profession=web developer AND City=Graz
query_0315,City=Wellington AND Name=Amelia
query_0316,Profession=administrator AND City=Chisinau
query_0317,Profession=statistician AND Age=61
query_0318,Profession=planner AND City=Dubrovnik AND Age=23
query_0319,Profession=occupational therapist AND City=San Francisco AND Name=Brayden
query_0320,Profession=bookkeeper AND Age=48
query_0321,City=Geneva AND Age=66 AND Name=Daniel
query_0322,Age=56 AND Name=Chloe
query_0323,City=San Francisco AND Surname=James AND Age=55
query_0324,Surname=Perez AND Age=21
query_0325,City=Bangkok AND Surname=Patterson AND Age=77
query_0326,City=Cluj-Napoca AND Age=29
query_0327,Surname=Henderson
query_0328,Profession=interior designer AND Name=Amanda
query_0329,Age=95
query_0330,Surname=Evans AND Name=Scarlett
query_0331,Profession=market researcher
query_0332,Profession=artist AND Name=Benjamin
query_0333,City=Minsk AND Name=Alex
query_0334,City=Tauranga AND Surname=Anderson AND Age=99
query_0335,Profession=prisoner AND Name=Dallas
query_0336,Profession=aerospace engineer AND City=Helsinki AND Surname=Evans AND Age=11
query_0337,City=Baku AND Surname=Hernandez
query_0338,City=Montreal
query_0339,Profession=speech therapist AND City=Thessaloniki AND Surname=Graham AND Age=98 AND Name=Finley
query_0340,City=Sydney
query_0341,Profession=electrician AND Surname=Barnes
query_0342,Surname=Ross AND Age=15
query_0343,Profession=carpenter AND Age=55
query_0344,Profession=public relations specialist AND City=Santiago AND Surname=Rodriguez AND Name=Amanda
query_0345,Surname=Ross AND Age=83 AND Name=Faith
query_0346,Profession=medical laboratory technologist AND City=Baku AND Surname=Baker AND Age=37 AND Name=Ella
query_0347,Profession=aviation manager AND Surname=Gonzalez AND Age=33
query_0348,City=Stockholm AND Surname=Woods
query_0349,Profession=massage therapist AND City=Vilnius AND Name=Ivano
query_0350,City=Christchurch AND Name=Marghe
query_0351,Profession=athletic trainer
query_0352,Profession=housewife AND City=Riga AND Name=Dave
query_0353,Age=43 AND Name=Alexandra
query_0354,City=Kuala Lumpur AND Surname=Evans AND Name=Dale
query_0355,City=Kiev AND Surname=Hernandez
query_0356,Surname=Gray AND Name=Amelia
query_0357,City=London AND Name=Ivano
query_0358,Age=71 AND Name=Kek
query_0359,Profession=optometrist AND City=Toronto
query_0360,Surname=Rodriguez AND Name=Isabella
query_0361,Profession=acupuncturist AND City=Mumbai AND Age=22
query_0362,Profession=banker AND Surname=Perry
query_0363,Profession=prisoner AND Surname=Gray AND Name=Ivano
query_0364,Name=Cameron
query_0365,Profession=massage therapist AND Name=Emily
query_0366,Profession=historian AND City=Krakow AND Name=Kek
query_0367,City=Tirana
query_0368,City=Hanover AND Name=Kee
query_0369,Profession=bookkeeper
query_0370,Surname=Ward AND Age=71
query_0371,City=Krakow AND Name=Brayden
query_0372,City=Santiago AND Age=19
query_0373,City=Vilnius AND Surname=Edwards AND Age=103
query_0374,Surname=Henderson AND Name=Evan
query_0375,Profession=speech therapist AND Surname=Cole
query_0376,City=Shanghai AND Surname=Hughes AND Age=97 AND Name=Daniel
query_0377,City=San Francisco AND Name=Dale
query_0378,Surname=Murphy AND Age=9
query_0379,Profession=optometrist AND City=Catania AND Surname=Hernandez AND Age=15 AND Name=Brooke
query_0380,Profession=electronics engineer AND City=St. Petersburg AND Name=Dallas
query_0381,Profession=industrial engineer AND Surname=Coleman AND Age=8
query_0382,Profession=audiologist AND City=Zagreb AND Age=40 AND Name=Alexandra
query_0383,City=Rome AND Age=66
query_0384,Profession=athletic trainer AND City=Shanghai AND Surname=Powell AND Age=58
query_0385,Surname=Peterson AND Name=Allie
query_0386,Profession=teacher AND Surname=Alexander
query_0387,Age=88 AND Name=Cameron
query_0388,Profession=nurse AND Surname=Gonzales AND Age=25
query_0389,City=Wroclaw AND Age=79
query_0390,City=Vilnius AND Age=55
query_0391,Profession=judge AND Age=95
query_0392,City=Istanbul AND Name=Dylan
query_0393,Profession=historian AND Surname=Garcia
query_0394,Profession=financial planner AND Surname=Evans
query_0395,City=New York City AND Surname=Rodriguez AND Name=Christian
query_0396,Profession=librarian AND Surname=Jordan AND Age=66
query_0397,City=Plzen AND Age=48 AND Name=Aria
query_0398,City=Hawaii AND Name=Ashley
query_0399,City=Tbilisi AND Surname=Young
query_0400,Surname=Allen AND Name=Daisy
query_0401,Profession=software developer AND Name=Wojchek
query_0402,Profession=pharmacist AND City=Buenos Aires AND Age=46
query_0403,Surname=Coleman AND Age=17 AND Name=Evelyn
query_0404,Profession=doctor AND City=Wellington AND Age=80
query_0405,Profession=meteorologist AND Age=16
query_0406,City=Miami AND Surname=Hughes AND Age=76
query_0407,Surname=Howard AND Age=49 AND Name=Finley
query_0408,Profession=artist AND Surname=Baker AND Age=70 AND Name=Annie
query_0409,City=Athens AND Age=59
query_0410,City=Copenhagen AND Age=24
query_0411,Age=97 AND Name=Elijah
query_0412,City=Tokyo AND Age=87 AND Name=Evelyn
query_0413,Profession=geologist AND City=Hamilton
query_0414,City=Frankfurt AND Surname=King AND Name=Adriana
query_0415,Name=Giacomello
query_0416,Age=38 AND Name=Adriana
query_0417,Age=17 AND Name=Ella
query_0418,City=Paris AND Name=Emily
query_0419,Profession=optometrist AND City=Glasgow
query_0420,Surname=Bailey
query_0421,City=Auckland AND Age=87
query_0422,City=Bologna AND Age=31 AND Name=Allie
query_0423,Age=86 AND Name=Ana
query_0424,Profession=entrepreneur AND City=Hamilton
query_0425,Profession=astronomer AND Surname=Jackson AND Name=Alexis
query_0426,City=Montreal AND Name=Benjamin
query_0427,Age=39 AND Name=Samual
query_0428,Surname=Morris AND Name=Cora
query_0429,Profession=geologist AND City=Barcelona AND Surname=Martin
query_0430,Surname=Williams
query_0431,Profession=prisoner AND Surname=Wright
query_0432,City=Prague AND Surname=Graham
query_0433,Surname=King AND Name=Ashley
query_0434,Profession=actor AND Surname=Jordan AND Name=Giacomello
query_0435,Profession=baker AND Age=36 AND Name=Cooper
query_0436,Name=Benjamin
query_0437,Profession=animal trainer AND City=Baku AND Surname=Sanders AND Age=50 AND Name=Chloe
query_0438,Name=Oliver
query_0439,City=Hawaii AND Surname=West
query_0440,Surname=Garcia AND Name=Oliver
query_0441,City=Bydgoszcz AND Surname=Brown
query_0442,Profession=fire fighter AND Name=Sophia
query_0443,Profession=speech therapist AND City=Dublin
query_0444,Surname=Johnson AND Age=73
query_0445,Profession=statistician AND Name=Giacomello
query_0446,Profession=financial planner AND Surname=Simmons AND Name=Teddy
query_0447,City=Krakow AND Surname=Henderson AND Name=Alison
query_0448,City=Manchester
query_0449,City=Berlin AND Surname=Taylor AND Age=71
query_0450,City=Athens AND Age=41 AND Name=Filippo
query_0451,City=Cluj-Napoca AND Surname=Long AND Name=David
query_0452,Profession=medical technologist AND Surname=Carter
query_0453,Profession=chiropractor AND Age=104
query_0454,City=San Francisco AND Surname=Brooks
query_0455,Age=26 AND Name=Brianna
query_0456,Profession=electrician AND City=San Francisco
query_0457,Profession=sociologist AND Surname=Jones
query_0458,City=Auckland AND Surname=Gonzales
query_0459,Profession=speech therapist AND Surname=Gonzales
query_0460,Profession=aerospace engineer AND City=Honolulu AND Surname=Simmons
query_0461,Profession=antique dealer AND Surname=Torres
query_0462,Name=Alex
query_0463,Surname=Jackson AND Age=18
query_0464,City=Munich AND Surname=Russell AND Age=9
query_0465,Surname=Bailey AND Age=40 AND Name=Aiden
query_0466,City=Tallinn AND Surname=Parker
query_0467,Profession=entrepreneur AND Surname=Murphy AND Name=Cody
query_0468,Age=103 AND Name=Oliver
query_0469,Profession=social worker AND Surname=Scott
query_0470,Profession=nurse AND Surname=Jones AND Name=Colton
query_0471,Surname=Taylor AND Age=23 AND Name=Dakota
query_0472,Age=72 AND Name=Harper
query_0473,Profession=real estate agent AND City=Bangkok AND Name=Giacomello
query_0474,City=Manchester AND Name=Faith
query_0475,Profession=social worker AND City=Munich AND Name=Annie
query_0476,Profession=judge AND City=Budapest AND Age=91 AND Name=Callum
query_0477,City=Rome AND Name=Elijah
query_0478,Profession=technologist AND City=Krakow AND Surname=Peterson AND Age=7 AND Name=Ivano
query_0479,Profession=astronomer AND Surname=Perry
query_0480,Profession=environmental engineer AND Age=86
query_0481,Surname=Jones
query_0482,Name=Daisy
query_0483,Profession=web developer AND City=Beijing AND Age=29 AND Name=Aria
query_0484,Profession=technologist AND City=Tauranga
query_0485,Profession=business manager AND City=Yerevan AND Age=93
query_0486,Profession=financial manager AND Age=72
query_0487,Profession=teacher AND Name=Benjamin
query_0488,Surname=Roberts AND Age=98 AND Name=Igor
query_0489,Profession=sales representative AND Surname=Martinez
query_0490,Surname=Griffin AND Age=63
query_0491,City=Tauranga AND Surname=Griffin
query_0492,City=Manchester AND Age=56 AND Name=Avery
query_0493,Profession=biomedical scientist AND City=Miami AND Age=21
query_0494,City=Porto AND Surname=Howard AND Name=Dallas
query_0495,Profession=environmental scientist AND City=Hong Kong AND Age=97 AND Name=Daniel
query_0496,Profession=antique dealer
query_0497,City=Catania AND Age=82
query_0498,City=Honolulu AND Age=8
query_0499,Profession=librarian AND Surname=Davis
query_0500,Profession=planner AND City=Milan AND Name=Christian
query_0501,Profession=dentist AND City=Kiev AND Age=62
query_0502,Age=17 AND Name=Filipa
query_0503,Profession=agricultural technologist AND City=Berlin AND Surname=Williams
query_0504,Age=11 AND Name=Wojchek
query_0505,Profession=physiotherapist AND Name=Alexandra
query_0506,Profession=registered nurse AND Surname=Jackson AND Name=Delilah
query_0507,City=Tirana AND Surname=Bryant
query_0508,Surname=Rivera AND Age=48
query_0509,City=Riga AND Surname=Campbell
query_0510,Profession=financial analyst AND City=Madrid
query_0511,Surname=Cole AND Name=Scottex
query_0512,Profession=astronaut AND City=Montreal AND Surname=Price AND Age=99
query_0513,Profession=dietitian AND Surname=Johnson AND Name=Olivia
query_0514,Profession=industrial engineer AND Surname=Russell
query_0515,City=Santiago AND Surname=Sanders
query_0516,Profession=political scientist
query_0517,Profession=civil engineer AND Surname=Green AND Age=79
query_0518,Profession=agricultural technologist AND City=Copenhagen
query_0519,Profession=journalist AND City=Yerevan
query_0520,Profession=lawyer AND Surname=Perez AND Name=Ella
query_0521,Age=39 AND Name=Ainsley
query_0522,City=Wroclaw AND Age=62
query_0523,Surname=Anderson AND Name=Noah
query_0524,Profession=air traffic controller AND Surname=Campbell AND Name=Brooke
query_0525,City=Manchester AND Surname=Jenkins AND Age=89 AND Name=Alyssa
query_0526,Profession=statistician AND City=Geneva AND Surname=Hamilton AND Age=74 AND Name=Giacomello
query_0527,Surname=Powell
query_0528,Profession=chiropractor AND Name=Charlotte
query_0529,City=Kiev AND Surname=White AND Age=77
query_0530,Age=23 AND Name=Delilah
query_0531,Surname=Jackson AND Age=5
query_0532,Profession=aircraft mechanic AND City=Hamilton AND Surname=Baker
query_0533,Profession=agricultural scientist
query_0534,Profession=veterinarian AND Age=64
query_0535,City=Hanover AND Age=88
query_0536,Surname=Perez AND Age=24
query_0537,Name=Autumn
query_0538,Profession=speech therapist AND City=Porto AND Surname=Martinez AND Age=70 AND Name=David
query_0539,City=Tauranga AND Name=Brooke
query_0540,Surname=Coleman AND Name=Wyatt
query_0541,Profession=occupational therapist AND Age=96
query_0542,Surname=Coleman AND Age=60 AND Name=Angela
query_0543,Surname=Ross
query_0544,Name=Cora
query_0545,Profession=statistician AND Surname=Johnson AND Name=Brianna
query_0546,Profession=antique dealer
query_0547,City=Odessa AND Surname=Henderson
query_0548,City=Rio de Janeiro AND Surname=Morgan
query_0549,Profession=administrator AND Surname=Bailey AND Age=63
query_0550,Surname=Harris AND Name=Penelope
query_0551,City=Honolulu AND Surname=Phillips
query_0552,City=Rio de Janeiro AND Name=Harper
query_0553,Profession=management consultant AND Surname=Washington AND Name=Penelope
query_0554,City=Dubrovnik AND Surname=Thompson AND Age=13
query_0555,City=Sarajevo AND Surname=Bryant AND Age=47 AND Name=Chloe
query_0556,City=Bangkok AND Surname=Bryant
query_0557,Surname=Watson AND Age=10
query_0558,Profession=environmental scientist AND City=Budapest AND Surname=Brown AND Age=25 AND Name=Daniel
query_0559,City=Mumbai AND Age=33
query_0560,City=Odessa AND Age=60
query_0561,Surname=Myers AND Name=Christina
query_0562,Surname=Cooper AND Name=Madison
query_0563,Surname=Green AND Age=17
query_0564,City=Zagreb AND Age=12
query_0565,City=Honolulu AND Name=Wojchek
